flight_id,tail_id,client_id,split,departure
FL2853,TAIL1107,AL4,train,2025-01-02T16:36:20.229151
FL2854,TAIL1107,AL4,train,2025-01-02T20:56:28.923693
FL2855,TAIL1107,AL4,train,2025-01-03T05:10:14.869402
FL2856,TAIL1107,AL4,train,2025-01-03T13:58:25.664947
FL2857,TAIL1107,AL4,train,2025-01-03T19:26:52.129617
FL2858,TAIL1107,AL4,train,2025-01-04T02:57:38.715461
FL2859,TAIL1107,AL4,train,2025-01-04T08:46:15.088172
FL2860,TAIL1107,AL4,train,2025-01-04T12:08:25.660470
FL2861,TAIL1107,AL4,train,2025-01-04T18:02:34.975790
FL2862,TAIL1107,AL4,train,2025-01-04T21:24:08.934672
FL2863,TAIL1107,AL4,train,2025-01-05T03:08:11.597652
FL2864,TAIL1107,AL4,val,2025-01-05T08:20:27.239024
FL2865,TAIL1107,AL4,val,2025-01-05T13:40:16.208990
FL2866,TAIL1107,AL4,test,2025-01-05T18:02:39.864889
FL2867,TAIL1107,AL4,test,2025-01-05T22:23:01.884362
FL2868,TAIL1107,AL4,test,2025-01-06T01:00:12.307899
FL2869,TAIL1107,AL4,test,2025-01-06T07:09:26.706873
FL2870,TAIL1108,AL3,train,2025-01-01T14:00:00
FL2871,TAIL1108,AL3,train,2025-01-01T19:34:19.544116
FL2872,TAIL1108,AL3,train,2025-01-02T05:52:55.166787
FL2873,TAIL1108,AL3,train,2025-01-02T10:50:44.676501
FL2874,TAIL1108,AL3,train,2025-01-02T17:04:59.205203
FL2875,TAIL1108,AL3,train,2025-01-03T01:59:47.046401
FL2876,TAIL1108,AL3,train,2025-01-03T11:31:27.423793
FL2877,TAIL1108,AL3,train,2025-01-03T22:48:15.870925
FL2878,TAIL1108,AL3,train,2025-01-04T12:45:18.139343
FL2879,TAIL1108,AL3,val,2025-01-04T16:13:12.005258
FL2880,TAIL1108,AL3,val,2025-01-05T00:14:01.967163
FL2881,TAIL1108,AL3,test,2025-01-05T06:35:44.532670
FL2882,TAIL1108,AL3,test,2025-01-05T16:03:11.780776
FL2883,TAIL1108,AL3,test,2025-01-05T22:01:14.472854
FL2884,TAIL1109,AL1,train,2025-01-02T04:00:00
FL2885,TAIL1109,AL1,train,2025-01-02T08:45:34.570177
FL2886,TAIL1109,AL1,train,2025-01-02T14:39:19.616921
FL2887,TAIL1109,AL1,train,2025-01-02T21:17:48.700963
FL2888,TAIL1109,AL1,train,2025-01-03T02:09:47.392493
FL2889,TAIL1109,AL1,train,2025-01-03T05:53:49.673063
FL2890,TAIL1109,AL1,train,2025-01-03T12:17:39.496513
FL2891,TAIL1109,AL1,train,2025-01-03T17:44:03.688627
FL2892,TAIL1109,AL1,train,2025-01-03T21:41:13.152869
FL2893,TAIL1109,AL1,train,2025-01-04T01:50:01.317239
FL2894,TAIL1109,AL1,train,2025-01-04T10:16:49.694048
FL2895,TAIL1109,AL1,train,2025-01-04T14:39:29.565691
FL2896,TAIL1109,AL1,train,2025-01-04T20:34:43.876105
FL2897,TAIL1109,AL1,train,2025-01-05T02:16:56.389005
FL2898,TAIL1109,AL1,val,2025-01-05T13:01:49.242754
FL2899,TAIL1109,AL1,val,2025-01-05T15:48:38.733989
FL2900,TAIL1109,AL1,val,2025-01-05T20:36:09.201621
FL2901,TAIL1109,AL1,test,2025-01-06T03:38:58.155151
FL2902,TAIL1109,AL1,test,2025-01-06T09:05:03.936231
FL2903,TAIL1109,AL1,test,2025-01-06T14:31:04.048452
FL2904,TAIL1109,AL1,test,2025-01-06T18:35:56.649130
FL2905,TAIL1110,AL2,train,2025-01-03T09:00:00
FL2906,TAIL1110,AL2,train,2025-01-03T13:49:59.937510
FL2907,TAIL1110,AL2,train,2025-01-03T21:10:58.792165
FL2908,TAIL1110,AL2,train,2025-01-04T02:45:55.067293
FL2909,TAIL1110,AL2,train,2025-01-04T13:20:50.921331
FL2910,TAIL1110,AL2,train,2025-01-04T20:45:53.374291
FL2911,TAIL1110,AL2,train,2025-01-05T00:48:27.540633
FL2912,TAIL1110,AL2,train,2025-01-05T09:40:23.814946
FL2913,TAIL1110,AL2,train,2025-01-05T17:23:04.271673
FL2914,TAIL1110,AL2,train,2025-01-06T01:34:24.794058
FL2915,TAIL1110,AL2,train,2025-01-06T07:32:33.276441
FL2916,TAIL1110,AL2,train,2025-01-06T19:59:41.165624
FL2917,TAIL1110,AL2,train,2025-01-07T08:42:29.398695
FL2918,TAIL1110,AL2,train,2025-01-07T18:08:16.365921
FL2919,TAIL1110,AL2,train,2025-01-08T06:49:45.400497
FL2920,TAIL1110,AL2,train,2025-01-08T18:50:16.905326
FL2921,TAIL1110,AL2,val,2025-01-09T00:10:17.940005
FL2922,TAIL1110,AL2,val,2025-01-09T05:30:58.538393
FL2923,TAIL1110,AL2,val,2025-01-09T14:35:17.073819
FL2924,TAIL1110,AL2,test,2025-01-09T20:43:13.900569
FL2925,TAIL1110,AL2,test,2025-01-09T23:51:04.074044
FL2926,TAIL1110,AL2,test,2025-01-10T07:39:38.136869
FL2927,TAIL1110,AL2,test,2025-01-10T11:44:53.807745
FL2928,TAIL1111,AL4,train,2025-01-03T11:00:00
FL2929,TAIL1111,AL4,train,2025-01-03T14:08:04.142989
FL2930,TAIL1111,AL4,train,2025-01-03T18:46:49.146214
FL2931,TAIL1111,AL4,train,2025-01-04T02:12:05.993793
FL2932,TAIL1111,AL4,train,2025-01-04T08:44:19.776443
FL2933,TAIL1111,AL4,val,2025-01-04T19:27:24.261321
FL2934,TAIL1111,AL4,test,2025-01-05T00:33:39.643507
FL2935,TAIL1111,AL4,test,2025-01-05T05:36:46.666280
FL2936,TAIL1112,AL1,train,2025-01-01T20:00:00
FL2937,TAIL1112,AL1,train,2025-01-02T03:00:47.242104
FL2938,TAIL1112,AL1,train,2025-01-02T05:33:16.771635
FL2939,TAIL1112,AL1,train,2025-01-02T12:54:28.654920
FL2940,TAIL1112,AL1,train,2025-01-02T17:20:55.423523
FL2941,TAIL1112,AL1,train,2025-01-02T21:03:27.672907
FL2942,TAIL1112,AL1,train,2025-01-03T01:56:44.949096
FL2943,TAIL1112,AL1,train,2025-01-03T07:00:59.188396
FL2944,TAIL1112,AL1,train,2025-01-03T15:50:34.142885
FL2945,TAIL1112,AL1,train,2025-01-03T21:25:43.559816
FL2946,TAIL1112,AL1,train,2025-01-04T04:00:20.468663
FL2947,TAIL1112,AL1,train,2025-01-04T08:21:23.370872
FL2948,TAIL1112,AL1,val,2025-01-04T11:34:03.065551
FL2949,TAIL1112,AL1,val,2025-01-04T15:36:01.427277
FL2950,TAIL1112,AL1,test,2025-01-04T20:22:54.174816
FL2951,TAIL1112,AL1,test,2025-01-05T04:27:59.887545
FL2952,TAIL1112,AL1,test,2025-01-05T09:31:03.950390
FL2953,TAIL1112,AL1,test,2025-01-05T20:27:46.828023
FL2954,TAIL1113,AL2,train,2025-01-03T13:00:00
FL2955,TAIL1113,AL2,train,2025-01-03T19:31:50.375035
FL2956,TAIL1113,AL2,train,2025-01-04T02:11:19.755770
FL2957,TAIL1113,AL2,train,2025-01-04T05:39:27.610424
FL2958,TAIL1113,AL2,train,2025-01-04T10:20:55.185761
FL2959,TAIL1113,AL2,train,2025-01-04T16:08:56.603541
FL2960,TAIL1113,AL2,train,2025-01-04T19:06:07.068963
FL2961,TAIL1113,AL2,train,2025-01-05T02:34:43.899209
FL2962,TAIL1113,AL2,train,2025-01-05T06:43:52.300810
FL2963,TAIL1113,AL2,train,2025-01-05T12:59:04.067821
FL2964,TAIL1113,AL2,train,2025-01-06T00:58:27.729155
FL2965,TAIL1113,AL2,train,2025-01-06T08:46:42.489000
FL2966,TAIL1113,AL2,train,2025-01-06T15:30:23.284587
FL2967,TAIL1113,AL2,train,2025-01-07T00:31:50.699684
FL2968,TAIL1113,AL2,train,2025-01-07T14:14:20.252050
FL2969,TAIL1113,AL2,val,2025-01-07T20:21:30.023992
FL2970,TAIL1113,AL2,val,2025-01-08T01:11:51.092980
FL2971,TAIL1113,AL2,val,2025-01-08T16:13:51.901106
FL2972,TAIL1113,AL2,test,2025-01-08T20:44:23.786611
FL2973,TAIL1113,AL2,test,2025-01-08T22:56:14.791942
FL2974,TAIL1113,AL2,test,2025-01-09T11:55:13.958202
FL2975,TAIL1113,AL2,test,2025-01-09T20:29:43.290079
FL2976,TAIL1114,AL3,train,2025-01-01T12:00:00
FL2977,TAIL1114,AL3,train,2025-01-01T20:22:45.334287
FL2978,TAIL1114,AL3,train,2025-01-02T07:37:09.075230
FL2979,TAIL1114,AL3,train,2025-01-02T16:37:03.684294
FL2980,TAIL1114,AL3,train,2025-01-02T22:21:35.737984
FL2981,TAIL1114,AL3,train,2025-01-03T05:44:48.666189
FL2982,TAIL1114,AL3,train,2025-01-03T19:08:15.786347
FL2983,TAIL1114,AL3,train,2025-01-03T21:26:38.346628
FL2984,TAIL1114,AL3,train,2025-01-04T01:52:21.236266
FL2985,TAIL1114,AL3,train,2025-01-04T07:25:13.178071
FL2986,TAIL1114,AL3,train,2025-01-04T20:57:39.445727
FL2987,TAIL1114,AL3,val,2025-01-05T04:40:35.661305
FL2988,TAIL1114,AL3,val,2025-01-05T18:05:56.223339
FL2989,TAIL1114,AL3,test,2025-01-06T04:01:38.511848
FL2990,TAIL1114,AL3,test,2025-01-06T15:20:29.857513
FL2991,TAIL1114,AL3,test,2025-01-07T05:03:44.703216
FL2992,TAIL1114,AL3,test,2025-01-07T12:11:53.497774
FL2993,TAIL1115,AL2,train,2025-01-03T13:00:00
FL2994,TAIL1115,AL2,train,2025-01-03T18:04:59.884002
FL2995,TAIL1115,AL2,train,2025-01-04T08:20:49.604140
FL2996,TAIL1115,AL2,train,2025-01-04T13:10:44.937271
FL2997,TAIL1115,AL2,train,2025-01-04T20:31:41.994198
FL2998,TAIL1115,AL2,train,2025-01-05T04:24:59.805594
FL2999,TAIL1115,AL2,train,2025-01-05T10:51:34.954936
FL3000,TAIL1115,AL2,train,2025-01-05T16:10:55.798527
FL3001,TAIL1115,AL2,train,2025-01-05T21:20:46.776868
FL3002,TAIL1115,AL2,train,2025-01-06T01:45:07.314499
FL3003,TAIL1115,AL2,train,2025-01-06T07:47:18.089431
FL3004,TAIL1115,AL2,val,2025-01-06T13:00:09.849890
FL3005,TAIL1115,AL2,val,2025-01-07T03:42:14.218913
FL3006,TAIL1115,AL2,test,2025-01-07T10:42:54.073637
FL3007,TAIL1115,AL2,test,2025-01-07T15:52:17.685655
FL3008,TAIL1115,AL2,test,2025-01-07T22:28:24.988034
FL3009,TAIL1116,AL1,train,2025-01-01T12:00:00
FL3010,TAIL1116,AL1,train,2025-01-01T20:37:22.711408
FL3011,TAIL1116,AL1,train,2025-01-02T02:01:43.253166
FL3012,TAIL1116,AL1,train,2025-01-02T07:39:02.003315
FL3013,TAIL1116,AL1,train,2025-01-02T12:51:40.677611
FL3014,TAIL1116,AL1,train,2025-01-02T17:38:39.609755
FL3015,TAIL1116,AL1,train,2025-01-03T00:42:25.561276
FL3016,TAIL1116,AL1,train,2025-01-03T03:44:10.647482
FL3017,TAIL1116,AL1,train,2025-01-03T10:52:16.578531
FL3018,TAIL1116,AL1,train,2025-01-03T18:06:06.672418
FL3019,TAIL1116,AL1,train,2025-01-04T02:27:32.681329
FL3020,TAIL1116,AL1,train,2025-01-04T05:40:24.189549
FL3021,TAIL1116,AL1,train,2025-01-04T11:10:59.713696
FL3022,TAIL1116,AL1,train,2025-01-04T14:26:10.550392
FL3023,TAIL1116,AL1,train,2025-01-04T18:06:03.470969
FL3024,TAIL1116,AL1,val,2025-01-04T21:29:10.304091
FL3025,TAIL1116,AL1,val,2025-01-05T01:40:37.470651
FL3026,TAIL1116,AL1,val,2025-01-05T07:31:31.383915
FL3027,TAIL1116,AL1,test,2025-01-05T13:50:06.256515
FL3028,TAIL1116,AL1,test,2025-01-06T00:16:46.212995
FL3029,TAIL1116,AL1,test,2025-01-06T04:51:12.458880
FL3030,TAIL1116,AL1,test,2025-01-06T11:04:53.736204
FL3031,TAIL1117,AL1,train,2025-01-02T09:00:00
FL3032,TAIL1117,AL1,train,2025-01-02T16:56:44.197115
FL3033,TAIL1117,AL1,train,2025-01-02T21:46:30.694439
FL3034,TAIL1117,AL1,train,2025-01-03T02:33:47.210680
FL3035,TAIL1117,AL1,train,2025-01-03T15:33:34.036841
FL3036,TAIL1117,AL1,train,2025-01-03T21:41:50.672993
FL3037,TAIL1117,AL1,train,2025-01-04T01:53:33.001034
FL3038,TAIL1117,AL1,val,2025-01-04T06:16:02.811183
FL3039,TAIL1117,AL1,test,2025-01-04T15:17:10.127276
FL3040,TAIL1117,AL1,test,2025-01-04T22:46:18.671623
FL3041,TAIL1117,AL1,test,2025-01-05T04:31:00.305302
FL3042,TAIL1118,AL4,train,2025-01-02T03:00:00
FL3043,TAIL1118,AL4,train,2025-01-02T18:15:48.146713
FL3044,TAIL1118,AL4,train,2025-01-02T21:43:03.438521
FL3045,TAIL1118,AL4,train,2025-01-03T03:07:44.761427
FL3046,TAIL1118,AL4,train,2025-01-03T07:29:20.205536
FL3047,TAIL1118,AL4,train,2025-01-03T15:32:06.361018
FL3048,TAIL1118,AL4,train,2025-01-03T21:38:58.623840
FL3049,TAIL1118,AL4,train,2025-01-04T01:00:15.901493
FL3050,TAIL1118,AL4,train,2025-01-04T10:40:24.440600
FL3051,TAIL1118,AL4,train,2025-01-04T14:21:49.849219
FL3052,TAIL1118,AL4,train,2025-01-05T04:04:58.414799
FL3053,TAIL1118,AL4,train,2025-01-05T17:39:00.176565
FL3054,TAIL1118,AL4,train,2025-01-05T22:42:38.870455
FL3055,TAIL1118,AL4,train,2025-01-06T02:43:40.489590
FL3056,TAIL1118,AL4,train,2025-01-06T08:40:08.479799
FL3057,TAIL1118,AL4,val,2025-01-06T19:47:24.165443
FL3058,TAIL1118,AL4,val,2025-01-06T22:55:02.945778
FL3059,TAIL1118,AL4,val,2025-01-07T06:44:02.206645
FL3060,TAIL1118,AL4,test,2025-01-07T09:02:45.829100
FL3061,TAIL1118,AL4,test,2025-01-07T14:35:07.956720
FL3062,TAIL1118,AL4,test,2025-01-07T21:05:16.739646
FL3063,TAIL1118,AL4,test,2025-01-08T03:48:37.310376
FL3064,TAIL1119,AL3,train,2025-01-02T14:00:00
FL3065,TAIL1119,AL3,train,2025-01-02T19:35:20.291723
FL3066,TAIL1119,AL3,train,2025-01-03T00:58:44.726346
FL3067,TAIL1119,AL3,train,2025-01-03T10:39:18.697494
FL3068,TAIL1119,AL3,train,2025-01-03T17:20:09.586702
FL3069,TAIL1119,AL3,train,2025-01-04T02:58:23.372270
FL3070,TAIL1119,AL3,train,2025-01-04T06:35:48.952690
FL3071,TAIL1119,AL3,train,2025-01-04T18:04:11.147605
FL3072,TAIL1119,AL3,train,2025-01-05T05:42:20.938423
FL3073,TAIL1119,AL3,train,2025-01-05T08:25:53.409228
FL3074,TAIL1119,AL3,train,2025-01-05T22:54:30.949446
FL3075,TAIL1119,AL3,train,2025-01-06T04:12:28.125943
FL3076,TAIL1119,AL3,train,2025-01-06T15:37:58.945740
FL3077,TAIL1119,AL3,train,2025-01-07T07:21:12.962221
FL3078,TAIL1119,AL3,val,2025-01-07T12:53:49.845873
FL3079,TAIL1119,AL3,val,2025-01-08T03:19:35.675730
FL3080,TAIL1119,AL3,val,2025-01-08T06:19:28.049512
FL3081,TAIL1119,AL3,test,2025-01-08T12:23:59.124431
FL3082,TAIL1119,AL3,test,2025-01-09T01:26:55.459555
FL3083,TAIL1119,AL3,test,2025-01-09T13:52:31.395433
FL3084,TAIL1120,AL2,train,2025-01-04T04:00:00
FL3085,TAIL1120,AL2,train,2025-01-04T09:03:09.742352
FL3086,TAIL1120,AL2,train,2025-01-04T12:33:20.468639
FL3087,TAIL1120,AL2,train,2025-01-04T17:30:06.002458
FL3088,TAIL1120,AL2,train,2025-01-05T00:56:38.441952
FL3089,TAIL1120,AL2,train,2025-01-05T08:42:01.705672
FL3090,TAIL1120,AL2,train,2025-01-05T14:25:04.069686
FL3091,TAIL1120,AL2,train,2025-01-05T17:47:11.718254
FL3092,TAIL1120,AL2,train,2025-01-06T05:58:15.057940
FL3093,TAIL1120,AL2,train,2025-01-06T12:42:19.175598
FL3094,TAIL1120,AL2,train,2025-01-06T21:18:21.074313
FL3095,TAIL1120,AL2,train,2025-01-07T03:09:16.437354
FL3096,TAIL1120,AL2,val,2025-01-07T06:44:30.339483
FL3097,TAIL1120,AL2,val,2025-01-07T11:55:33.283386
FL3098,TAIL1120,AL2,test,2025-01-07T18:59:07.437200
FL3099,TAIL1120,AL2,test,2025-01-08T00:52:05.984116
FL3100,TAIL1120,AL2,test,2025-01-08T05:54:14.745507
FL3101,TAIL1120,AL2,test,2025-01-08T13:56:15.841510
FL3102,TAIL1121,AL3,train,2025-01-02T07:00:00
FL3103,TAIL1121,AL3,train,2025-01-02T11:48:33.752042
FL3104,TAIL1121,AL3,train,2025-01-02T18:55:52.208397
FL3105,TAIL1121,AL3,train,2025-01-03T05:32:21.380447
FL3106,TAIL1121,AL3,train,2025-01-03T14:14:49.972532
FL3107,TAIL1121,AL3,train,2025-01-03T22:24:22.936684
FL3108,TAIL1121,AL3,train,2025-01-04T05:36:52.217071
FL3109,TAIL1121,AL3,train,2025-01-04T14:31:19.869415
FL3110,TAIL1121,AL3,train,2025-01-04T19:33:12.225244
FL3111,TAIL1121,AL3,train,2025-01-05T01:30:58.761315
FL3112,TAIL1121,AL3,train,2025-01-05T09:25:42.304665
FL3113,TAIL1121,AL3,val,2025-01-05T21:08:44.183137
FL3114,TAIL1121,AL3,val,2025-01-06T01:54:39.344670
FL3115,TAIL1121,AL3,test,2025-01-06T05:56:32.736648
FL3116,TAIL1121,AL3,test,2025-01-06T13:54:50.928972
FL3117,TAIL1121,AL3,test,2025-01-06T16:55:07.075149
FL3118,TAIL1121,AL3,test,2025-01-07T02:48:58.189211
FL3119,TAIL1122,AL4,train,2025-01-02T04:00:00
FL3120,TAIL1122,AL4,train,2025-01-02T17:46:08.523810
FL3121,TAIL1122,AL4,train,2025-01-02T22:43:55.822398
FL3122,TAIL1122,AL4,train,2025-01-03T03:14:55.229473
FL3123,TAIL1122,AL4,train,2025-01-03T07:37:34.885266
FL3124,TAIL1122,AL4,train,2025-01-03T16:49:01.095207
FL3125,TAIL1122,AL4,train,2025-01-03T19:26:04.509121
FL3126,TAIL1122,AL4,val,2025-01-03T23:44:29.630872
FL3127,TAIL1122,AL4,test,2025-01-04T03:27:04.230866
FL3128,TAIL1122,AL4,test,2025-01-04T17:34:32.843292
FL3129,TAIL1123,AL3,train,2025-01-02T08:00:00
FL3130,TAIL1123,AL3,train,2025-01-02T19:59:17.979519
FL3131,TAIL1123,AL3,train,2025-01-03T03:18:03.899327
FL3132,TAIL1123,AL3,train,2025-01-03T08:57:45.206827
FL3133,TAIL1123,AL3,train,2025-01-03T21:45:56.195769
FL3134,TAIL1123,AL3,train,2025-01-04T01:52:58.653716
FL3135,TAIL1123,AL3,train,2025-01-04T05:34:57.379521
FL3136,TAIL1123,AL3,train,2025-01-04T09:52:57.490584
FL3137,TAIL1123,AL3,train,2025-01-04T15:34:57.875034
FL3138,TAIL1123,AL3,train,2025-01-05T03:20:17.493030
FL3139,TAIL1123,AL3,train,2025-01-05T12:06:38.230786
FL3140,TAIL1123,AL3,val,2025-01-05T18:50:48.864514
FL3141,TAIL1123,AL3,val,2025-01-05T22:31:01.380526
FL3142,TAIL1123,AL3,test,2025-01-06T03:56:29.524436
FL3143,TAIL1123,AL3,test,2025-01-06T13:50:24.908627
FL3144,TAIL1123,AL3,test,2025-01-07T03:31:16.148314
FL3145,TAIL1123,AL3,test,2025-01-07T15:15:53.637436
FL3146,TAIL1124,AL2,train,2025-01-03T21:00:00
FL3147,TAIL1124,AL2,train,2025-01-04T03:04:49.758552
FL3148,TAIL1124,AL2,train,2025-01-04T08:34:12.963992
FL3149,TAIL1124,AL2,train,2025-01-04T13:32:41.481160
FL3150,TAIL1124,AL2,train,2025-01-04T21:42:13.338443
FL3151,TAIL1124,AL2,train,2025-01-05T07:12:06.432125
FL3152,TAIL1124,AL2,train,2025-01-05T13:16:46.985536
FL3153,TAIL1124,AL2,train,2025-01-05T21:51:44.768469
FL3154,TAIL1124,AL2,train,2025-01-06T02:57:25.612147
FL3155,TAIL1124,AL2,train,2025-01-06T05:45:06.783041
FL3156,TAIL1124,AL2,train,2025-01-06T11:40:19.693710
FL3157,TAIL1124,AL2,train,2025-01-06T17:19:44.526122
FL3158,TAIL1124,AL2,train,2025-01-07T01:00:51.486544
FL3159,TAIL1124,AL2,train,2025-01-07T05:20:19.726614
FL3160,TAIL1124,AL2,train,2025-01-07T10:10:13.475963
FL3161,TAIL1124,AL2,val,2025-01-07T14:05:05.533496
FL3162,TAIL1124,AL2,val,2025-01-07T22:19:55.523853
FL3163,TAIL1124,AL2,val,2025-01-08T06:49:43.974455
FL3164,TAIL1124,AL2,test,2025-01-08T14:15:36.831211
FL3165,TAIL1124,AL2,test,2025-01-08T20:46:50.565128
FL3166,TAIL1124,AL2,test,2025-01-09T02:15:04.332875
FL3167,TAIL1124,AL2,test,2025-01-09T06:52:17.023874
FL3168,TAIL1125,AL3,train,2025-01-01T17:00:00
FL3169,TAIL1125,AL3,train,2025-01-01T23:39:49.250957
FL3170,TAIL1125,AL3,train,2025-01-02T10:12:54.617924
FL3171,TAIL1125,AL3,train,2025-01-02T17:34:28.612441
FL3172,TAIL1125,AL3,train,2025-01-03T04:10:06.723898
FL3173,TAIL1125,AL3,train,2025-01-03T09:32:16.788921
FL3174,TAIL1125,AL3,val,2025-01-03T22:03:24.283389
FL3175,TAIL1125,AL3,test,2025-01-04T02:20:35.890385
FL3176,TAIL1125,AL3,test,2025-01-04T07:42:30.467381
FL3177,TAIL1126,AL1,train,2025-01-01T14:00:00
FL3178,TAIL1126,AL1,train,2025-01-01T20:05:53.943170
FL3179,TAIL1126,AL1,train,2025-01-02T00:06:16.148403
FL3180,TAIL1126,AL1,train,2025-01-02T02:12:34.184419
FL3181,TAIL1126,AL1,train,2025-01-02T05:36:02.551730
FL3182,TAIL1126,AL1,train,2025-01-02T12:38:09.954339
FL3183,TAIL1126,AL1,train,2025-01-02T15:46:00.725519
FL3184,TAIL1126,AL1,train,2025-01-02T21:51:50.703881
FL3185,TAIL1126,AL1,train,2025-01-03T00:57:46.297949
FL3186,TAIL1126,AL1,train,2025-01-03T07:13:00.629128
FL3187,TAIL1126,AL1,train,2025-01-03T12:16:54.897743
FL3188,TAIL1126,AL1,train,2025-01-03T16:46:22.079691
FL3189,TAIL1126,AL1,train,2025-01-03T21:27:32.711215
FL3190,TAIL1126,AL1,train,2025-01-04T00:31:29.273830
FL3191,TAIL1126,AL1,train,2025-01-04T03:09:31.121743
FL3192,TAIL1126,AL1,train,2025-01-04T05:27:30.348842
FL3193,TAIL1126,AL1,val,2025-01-04T13:57:05.464144
FL3194,TAIL1126,AL1,val,2025-01-04T17:41:53.130004
FL3195,TAIL1126,AL1,val,2025-01-05T01:45:08.669125
FL3196,TAIL1126,AL1,test,2025-01-05T09:35:22.752881
FL3197,TAIL1126,AL1,test,2025-01-05T13:08:11.925540
FL3198,TAIL1126,AL1,test,2025-01-05T21:09:01.709205
FL3199,TAIL1126,AL1,test,2025-01-06T03:00:53.057884
FL3200,TAIL1127,AL2,train,2025-01-03T20:00:00
FL3201,TAIL1127,AL2,train,2025-01-04T05:21:50.050562
FL3202,TAIL1127,AL2,train,2025-01-04T11:09:25.028775
FL3203,TAIL1127,AL2,train,2025-01-04T18:21:19.933889
FL3204,TAIL1127,AL2,train,2025-01-05T00:42:48.692037
FL3205,TAIL1127,AL2,train,2025-01-05T06:05:51.048770
FL3206,TAIL1127,AL2,train,2025-01-05T11:24:08.332221
FL3207,TAIL1127,AL2,train,2025-01-05T14:43:20.050268
FL3208,TAIL1127,AL2,val,2025-01-05T21:15:29.512560
FL3209,TAIL1127,AL2,test,2025-01-06T06:52:51.094504
FL3210,TAIL1127,AL2,test,2025-01-06T09:58:39.902381
FL3211,TAIL1127,AL2,test,2025-01-06T15:50:26.337459
FL3212,TAIL1128,AL4,train,2025-01-02T13:00:00
FL3213,TAIL1128,AL4,train,2025-01-02T21:33:05.564453
FL3214,TAIL1128,AL4,train,2025-01-03T11:31:12.728134
FL3215,TAIL1128,AL4,train,2025-01-03T17:54:47.968996
FL3216,TAIL1128,AL4,train,2025-01-04T00:05:41.221459
FL3217,TAIL1128,AL4,train,2025-01-04T13:13:47.744088
FL3218,TAIL1128,AL4,train,2025-01-04T18:00:19.114598
FL3219,TAIL1128,AL4,train,2025-01-05T00:15:31.803360
FL3220,TAIL1128,AL4,train,2025-01-05T04:34:59.780040
FL3221,TAIL1128,AL4,train,2025-01-05T11:11:02.302107
FL3222,TAIL1128,AL4,train,2025-01-05T16:12:06.209993
FL3223,TAIL1128,AL4,train,2025-01-06T04:19:20.225668
FL3224,TAIL1128,AL4,val,2025-01-06T08:00:54.728971
FL3225,TAIL1128,AL4,val,2025-01-06T10:42:53.066464
FL3226,TAIL1128,AL4,test,2025-01-06T18:25:27.739601
FL3227,TAIL1128,AL4,test,2025-01-07T03:52:35.110758
FL3228,TAIL1128,AL4,test,2025-01-07T07:24:32.173949
FL3229,TAIL1128,AL4,test,2025-01-07T10:11:11.701031
FL3230,TAIL1129,AL4,train,2025-01-04T03:00:00
FL3231,TAIL1129,AL4,train,2025-01-04T06:53:21.782170
FL3232,TAIL1129,AL4,train,2025-01-04T09:47:12.623610
FL3233,TAIL1129,AL4,train,2025-01-04T15:52:09.191278
FL3234,TAIL1129,AL4,train,2025-01-04T21:05:32.598545
FL3235,TAIL1129,AL4,train,2025-01-05T03:36:15.239552
FL3236,TAIL1129,AL4,train,2025-01-05T08:28:36.148057
FL3237,TAIL1129,AL4,train,2025-01-05T13:06:33.727370
FL3238,TAIL1129,AL4,train,2025-01-05T18:08:46.799344
FL3239,TAIL1129,AL4,train,2025-01-06T00:35:08.736453
FL3240,TAIL1129,AL4,train,2025-01-06T06:54:11.603935
FL3241,TAIL1129,AL4,train,2025-01-06T10:48:02.160673
FL3242,TAIL1129,AL4,train,2025-01-06T16:34:53.814715
FL3243,TAIL1129,AL4,train,2025-01-06T22:23:30.914541
FL3244,TAIL1129,AL4,train,2025-01-07T08:44:13.425110
FL3245,TAIL1129,AL4,train,2025-01-07T17:03:26.788973
FL3246,TAIL1129,AL4,val,2025-01-07T20:09:18.979901
FL3247,TAIL1129,AL4,val,2025-01-08T08:46:39.899002
FL3248,TAIL1129,AL4,val,2025-01-08T14:10:07.007215
FL3249,TAIL1129,AL4,test,2025-01-08T19:22:31.479955
FL3250,TAIL1129,AL4,test,2025-01-08T22:27:27.322343
FL3251,TAIL1129,AL4,test,2025-01-09T03:43:29.260359
FL3252,TAIL1129,AL4,test,2025-01-09T10:26:06.858494
FL3253,TAIL1130,AL1,train,2025-01-02T08:00:00
FL3254,TAIL1130,AL1,train,2025-01-02T13:03:33.330970
FL3255,TAIL1130,AL1,train,2025-01-02T18:48:36.998740
FL3256,TAIL1130,AL1,train,2025-01-02T23:06:36.827609
FL3257,TAIL1130,AL1,train,2025-01-03T01:44:48.877194
FL3258,TAIL1130,AL1,train,2025-01-03T06:24:46.159688
FL3259,TAIL1130,AL1,train,2025-01-03T12:41:53.964441
FL3260,TAIL1130,AL1,train,2025-01-03T17:27:56.140793
FL3261,TAIL1130,AL1,train,2025-01-03T23:14:22.226587
FL3262,TAIL1130,AL1,train,2025-01-04T05:44:33.861350
FL3263,TAIL1130,AL1,train,2025-01-04T08:14:49.539363
FL3264,TAIL1130,AL1,train,2025-01-04T14:38:34.843121
FL3265,TAIL1130,AL1,train,2025-01-04T20:03:53.572916
