flight_id,tail_id,client_id,timestamp,report_text,target_component_code,target_component_name,target_issue,target_severity,target_location
FL3459,TAIL1142,AL2,2025-01-04T04:32:08.729999,Beopachtung: Coffee maker error in FWD_GALLEY,38-GALLEY,galley,malfunction,High,cabin_mid
FL5741,TAIL1271,AL2,2025-01-04T14:58:31.288227,Beobachtung: Coffee maker temperature low at AFT_GALLEY,38-GALLEY,galley,malfunction,High,cabin_rear
FL4354,TAIL1193,AL2,2025-01-07T04:05:06.049376,Beobachtung: Catering trolley lock jammed in MID_GALLEY,38-GALLEY,galley,malfunction,High,cabin_mid
FL2921,TAIL1110,AL2,2025-01-09T00:10:17.940005,Beobachtupg: Coffee maker drror in AFT_GALLEY,38-GALLEY,galley,malfunction,High,cabin_rear
FL2259,TAIL1074,AL2,2025-01-02T23:23:44.950848,Coffee maker temperature low at FWD_GALLEY,38-GALLEY,galley,malfunction,High,cabin_mid
FL6035,TAIL1286,AL2,2025-01-07T03:23:05.178643,Coffee maker error in MID_GALLEY,38-GALLEY,galley,malfunction,High,cabin_mid
FL2068,TAIL1062,AL2,2025-01-04T18:52:28.161116,Catering trolley lock jztmed in MID_GALLEY,38-GALLEY,galley,malfunction,High,cabin_mid
FL4074,TAIL1177,AL2,2025-01-05T05:51:08.321144,Galley equipment hewt alarm in FWD_GALLEv,38-GALLEY,galley,malfunction,High,cabin_mid
FL1491,TAIL1029,AL2,2025-01-02T14:21:13.423690,Trolley latch loose negr AFT_GALLEY,38-GALLEY,galley,malfunction,High,cabin_rear
FL2965,TAIL1113,AL2,2025-01-06T08:46:42.489000,Coffee maker tempeyature low at AFT_GALLEY,38-GALLEY,galley,malfunction,High,cabin_rear
FL4299,TAIL1190,AL2,2025-01-05T03:28:09.222376,Coffee flow irregular in lID_GALLEY,38-GALLEY,galley,malfunction,High,cabin_mid
FL5524,TAIL1260,AL2,2025-01-04T08:49:14.633486,Beobachtung: Buzzing sound gear rear galley,25-PANEL,panel,malfunction,Medium,cabin_mid
FL2158,TAIL1067,AL2,2025-01-03T02:32:28.817996,Beobachtung: Panel makes creak sound at L2,25-PANEL,panel,malfunction,Medium,door_area
FL5087,TAIL1235,AL2,2025-01-02T20:00:00,Beobachtung: Panel makes creak sound at R2,25-PANEL,panel,malfunction,Medium,door_area
FL2389,TAIL1081,AL2,2025-01-04T15:13:01.745162,Beobachtung: Buzzing sound neas rear galley,25-PANEL,panel,malfunction,Medium,cabin_mid
FL5631,TAIL1265,AL2,2025-01-09T16:48:33.492328,Beobachtung: Buzzing sound near rear galley,25-PANEL,panel,malfunction,Medium,cabin_mid
FL3765,TAIL1160,AL2,2025-01-04T23:14:12.843321,Beobachtung: Rattle noise near R2 during taxi,25-PANEL,panel,malfunction,Medium,door_area
FL2076,TAIL1062,AL2,2025-01-06T18:21:41.207466,Beobachtung: Rattle noise near w2 during taxi,25-PANEL,panel,malfunction,Medium,cabin_mid
FL6035,TAIL1286,AL2,2025-01-07T03:23:05.178643,Beobachtung: Buzzing sound near rear gallef,25-PANEL,panel,malfunction,High,cabin_mid
FL6244,TAIL1298,AL2,2025-01-03T02:32:55.443182,Beobachtung: Buzzing ilund near rear galley,25-PANEL,panel,malfunction,High,cabin_mid
FL5627,TAIL1265,AL2,2025-01-08T13:02:09.985299,Beobachtung: Rattle noise near L1 during taxi,25-PANEL,panel,malfunction,High,door_area
FL6057,TAIL1288,AL2,2025-01-04T03:03:52.662183,Beobachtung: ouzzing iound near rear galley,25-PANEL,panel,malfunction,High,cabin_mid
FL3896,TAIL1168,AL2,2025-01-04T06:24:13.382699,Beobachtung: Panel vibration heard near R2,25-PANEL,panel,malfunction,High,door_area
FL5280,TAIL1245,AL2,2025-01-07T20:02:49.845979,Beobachtung: Panel fitment loose near R2,25-PANEL,panel,malfunction,High,door_area
FL4471,TAIL1200,AL2,2025-01-04T13:47:18.972770,Beobachtung: Creaking panel near L2,25-PANEL,panel,malfunction,High,door_area
FL4310,TAIL1190,AL2,2025-01-07T21:36:22.027013,Beobachtung: Sitz 3E hary to adjust,25-SEAT,seat,malfunction,Medium,cabin_mid
FL3784,TAIL1162,AL2,2025-01-04T06:47:14.910352,Beobachtung: Sitz 1F rccline not working,25-SEAT,seat,malfunction,Medium,cabin_mid
FL3758,TAIL1160,AL2,2025-01-03T04:00:08.383442,Beobachtung: Passenger repomqs seat 29E recline failure,25-SEAT,seat,malfunction,Medium,cabin_mid
FL4372,TAIL1194,AL2,2025-01-04T03:05:27.766537,Beobachtung: Sitz 6D recline not working,25-SEAT,seat,malfunction,Medium,cabin_mid
FL4066,TAIL1177,AL2,2025-01-02T13:00:00,Beobachtung: Sitz 34B jammed during taxi,25-SEAT,seat,malfunction,Medium,cabin_mid
FL3203,TAIL1127,AL2,2025-01-04T18:21:19.933889,Beobachtung: Sitz 12A cwshion loose,25-SEAT,seat,malfunction,Medium,cabin_mid
FL3603,TAIL1150,AL2,2025-01-04T19:49:34.809043,Beobachtung: Siiz 31B cushion needs fixvng,25-SEAT,seat,malfunction,Medium,cabin_mid
FL5479,TAIL1257,AL2,2025-01-07T22:23:04.876592,Beobachtung: Trolleo cannot be secured near MID_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL4839,TAIL1221,AL2,2025-01-03T07:00:00,Beobachtung: Trolley latch loose near FjD_GhLLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL3601,TAIL1150,AL2,2025-01-04T04:03:03.366650,Beobachtung: Catering trolley lock jammed in FWD_lALLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL6026,TAIL1286,AL2,2025-01-04T06:12:19.438730,Beobachtung: Trolley latch loose near FWD_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL2071,TAIL1062,AL2,2025-01-05T15:13:31.909591,Beobachtung: Trolley cannot be secured njar FWD_GALLpY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL3004,TAIL1115,AL2,2025-01-06T13:00:09.849890,Beobachtung: Catering trolley lock jammed tn MID_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL5151,TAIL1238,AL2,2025-01-06T11:33:10.695037,Beobachtung: Trolley cannot be secured near FWD_GAoLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL5020,TAIL1231,AL2,2025-01-03T03:52:32.419017,Cabin light flickering near row 9,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL5547,TAIL1261,AL2,2025-01-07T12:27:04.970972,Cabin light flickering near row 35,33-LIGHT,lighting,malfunction,Medium,cabin_rear
FL1494,TAIL1029,AL2,2025-01-03T07:07:25.956006,Panel lrght flicker near L1,33-LIGHT,lighting,malfunction,Medium,door_area
FL5622,TAIL1265,AL2,2025-01-06T16:10:34.664320,Cabin light flickering near row 21,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL5325,TAIL1249,AL2,2025-01-06T06:36:50.646875,Panel light intyrmiitent near L1,33-LIGHT,lighting,malfunction,Medium,door_area
FL3206,TAIL1127,AL2,2025-01-05T11:24:08.332221,Panel light flicker near L1,33-LIGHT,lighting,malfunction,Medium,door_area
FL5481,TAIL1257,AL2,2025-01-08T15:05:58.832930,Panel light iztermimtent near L2,33-LIGHT,lighting,malfunction,Medium,door_area
FL3728,TAIL1158,AL2,2025-01-06T17:13:33.358749,Creaking panel near L2,25-PANEL,panel,malfunction,Medium,door_area
FL4849,TAIL1221,AL2,2025-01-06T04:40:45.163396,Panel makes creak sound at L2,25-PANEL,panel,malfunction,Medium,door_area
FL3795,TAIL1162,AL2,2025-01-07T09:50:58.604146,Buzzing sound near rear galley,25-PANEL,panel,malfunction,Medium,cabin_mid
FL2160,TAIL1067,AL2,2025-01-03T21:18:41.034795,Buzzing sound near rear galley,25-PANEL,panel,malfunction,Medium,cabin_mid
FL5029,TAIL1231,AL2,2025-01-06T01:08:11.985668,Panel vibration heard near R1,25-PANEL,panel,malfunction,Medium,door_area
FL1207,TAIL1012,AL2,2025-01-06T10:00:12.525258,Panel makes creak sound at R1,25-PANEL,panel,malfunction,Medium,door_area
FL4311,TAIL1190,AL2,2025-01-08T01:19:42.995218,Panel makes creak sound at L2,25-PANEL,panel,malfunction,Medium,door_area
FL1271,TAIL1016,AL2,2025-01-05T08:15:38.880182,Galley equipment heat alarm in MID_GALLEY,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL5149,TAIL1238,AL2,2025-01-05T16:55:19.958648,Oven in AFT_GALLEY shows error E2,38-GALLEY,galley,malfunction,Critical,cabin_rear
FL2910,TAIL1110,AL2,2025-01-04T20:45:53.374291,Galley oven overheating during service,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL4070,TAIL1177,AL2,2025-01-04T02:42:51.320466,Galley equipment heat alarm in AFT_GALLEY,38-GALLEY,galley,malfunction,Critical,cabin_rear
FL1934,TAIL1053,AL2,2025-01-09T14:34:37.465543,Oven in AFT_GALLEY shows error E2,38-GALLEY,galley,malfunction,Critical,cabin_rear
FL3607,TAIL1150,AL2,2025-01-06T05:17:29.683538,Oven in FWD_GALLEY shows error E2,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL1184,TAIL1011,AL2,2025-01-04T12:24:06.594467,Oven in AFT_GALLEY shows error E2,38-GALLEY,galley,malfunction,Critical,cabin_rear
FL1267,TAIL1016,AL2,2025-01-04T09:51:36.589517,Seat 18E jammed auring taxi,25-SEAT,seat,malfunction,Low,cabin_mid
FL3904,TAIL1168,AL2,2025-01-05T22:34:23.552333,Seat 7A recilne not working,25-SEAT,seat,malfunction,Low,cabin_mid
FL1485,TAIL1028,AL2,2025-01-06T19:01:45.953889,Seat 28A moviment restricted,25-SEAT,seat,malfunction,Low,cabin_mid
FL1470,TAIL1028,AL2,2025-01-02T08:00:00,Seat 30E recilne not working,25-SEAT,seat,malfunction,Low,cabin_mid
FL1481,TAIL1028,AL2,2025-01-05T14:37:38.547907,Seat 13C movement restricted,25-SEAT,seat,malfunction,Low,cabin_mid
FL4071,TAIL1177,AL2,2025-01-04T14:15:11.848697,Seat 33A cushion needs fixing,25-SEAT,seat,malfunction,Low,cabin_mid
FL5332,TAIL1249,AL2,2025-01-08T01:16:14.279818,Seat 7C cuxhion loose,25-SEAT,seat,malfunction,Low,cabin_mid
FL3004,TAIL1115,AL2,2025-01-06T13:00:09.849890,Small leak detected in MID_GALLEY sink,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL4306,TAIL1190,AL2,2025-01-06T22:08:17.884429,Boiler temp fluctuating in AFT_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_rear
FL5465,TAIL1257,AL2,2025-01-03T23:20:40.563455,Galley sink leak ak MID_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL4840,TAIL1221,AL2,2025-01-03T15:56:47.712528,Galley sink leak at tIz_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL3901,TAIL1168,AL2,2025-01-05T02:23:49.343750,Water boiler temp unstable at MID_GALLuY,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL6008,TAIL1284,AL2,2025-01-07T20:56:19.156762,dot waker inconsistent at MID_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL6070,TAIL1288,AL2,2025-01-08T09:25:40.200555,Moisture arounw sink area FWD_GALLEY,38-WATER,water_waste,malfunction,Medium,cabin_mid
FL1181,TAIL1011,AL2,2025-01-03T14:07:52.526907,Seat 20D hard to adjust,25-SEAT,seat,malfunction,Medium,cabin_mid
FL4475,TAIL1200,AL2,2025-01-06T01:26:13.412229,Seat 12C hard to adjust,25-SEAT,seat,malfunction,Medium,cabin_mid
FL5092,TAIL1235,AL2,2025-01-04T09:40:39.085742,Passenger reports seat 19F recilne failure,25-SEAT,seat,malfunction,Medium,cabin_mid
FL6086,TAIL1289,AL2,2025-01-06T09:28:44.074790,Seat 13A movemenb restricted,25-SEAT,seat,malfunction,Medium,cabin_mid
FL1257,TAIL1015,AL2,2025-01-05T05:28:48.708977,Seat 4F recilne stuck,25-SEAT,seat,malfunction,Medium,cabin_mid
FL5463,TAIL1256,AL2,2025-01-08T16:24:11.461824,Seat 27E cushion loose,25-SEAT,seat,malfunction,Medium,cabin_mid
FL2430,TAIL1083,AL2,2025-01-05T21:52:01.491535,Seat 19D recilne qtuck,25-SEAT,seat,malfunction,Medium,cabin_mid
FL2166,TAIL1067,AL2,2025-01-05T21:44:48.120283,Beobachrung: Sitz 22B cushion needs fixing,25-SEAT,seat,malfunction,Low,cabin_mid
FL1502,TAIL1029,AL2,2025-01-05T02:01:39.414303,Beobachtung: Sitz 26A cushion loose,25-SEAT,seat,malfunction,Low,cabin_mid
FL3004,TAIL1115,AL2,2025-01-06T13:00:09.849890,Beobachtung: Sitz 32E hard to adjust,25-SEAT,seat,malfunction,Low,cabin_mid
FL4369,TAIL1194,AL2,2025-01-02T17:57:23.813187,Beobadhtung: Sitz 11D recline not working,25-SEAT,seat,malfunction,Low,cabin_mid
FL5621,TAIL1265,AL2,2025-01-06T10:09:04.600182,Beobachtung: Sitz 18D movemevt restricted,25-SEAT,seat,malfunction,Low,cabin_mid
FL4355,TAIL1193,AL2,2025-01-07T07:39:49.969446,Beobachtung: Sitz 17E movement restricteo,25-SEAT,seat,malfunction,Low,cabin_mid
FL1939,TAIL1053,AL2,2025-01-11T11:41:59.597130,Beobachtung: Sitz 28E movement restricted,25-SEAT,seat,malfunction,Low,cabin_mid
FL3433,TAIL1140,AL2,2025-01-05T08:27:33.207248,Creaking panel near L1,25-PANEL,panel,malfunction,High,door_area
FL2066,TAIL1062,AL2,2025-01-04T07:11:15.902196,Buzzing sound near rear galley,25-PANEL,panel,malfunction,High,cabin_mid
FL3151,TAIL1124,AL2,2025-01-05T07:12:06.432125,Buzzing sound near rear gulley,25-PANEL,panel,malfunction,High,cabin_mid
FL1193,TAIL1012,AL2,2025-01-02T05:07:33.032778,Pqnel vibration heard near L1,25-PANEL,panel,malfunction,High,door_area
FL6065,TAIL1288,AL2,2025-01-07T03:09:03.140696,Rattle noise near L1 during taxi,25-PANEL,panel,malfunction,High,door_area
FL2911,TAIL1110,AL2,2025-01-05T00:48:27.540633,Panel vibration heard near L1,25-PANEL,panel,malfunction,High,door_area
FL3792,TAIL1162,AL2,2025-01-06T13:46:15.484477,Creaking panel near R1,25-PANEL,panel,malfunction,High,door_area
FL2912,TAIL1110,AL2,2025-01-05T09:40:23.814946,Hot wauer inconsistent at FWD_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL5734,TAIL1271,AL2,2025-01-02T10:00:00,Boiler temp fluctuatinw in AFT_GALLEY,38-WATER,water_waste,malfunction,High,cabin_rear
FL5267,TAIL1245,AL2,2025-01-03T22:00:00,Water boiler temp unstable at AFT_GALLEY,38-WATER,water_waste,malfunction,High,cabin_rear
FL3520,TAIL1146,AL2,2025-01-03T18:46:19.732996,Hot water inconsistent at MID_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL2160,TAIL1067,AL2,2025-01-03T21:18:41.034795,Moisture around sink area FWD_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL2917,TAIL1110,AL2,2025-01-07T08:42:29.398695,Boiler temp fluctuating in AFT_GALLEY,38-WATER,water_waste,malfunction,High,cabin_rear
FL4943,TAIL1226,AL2,2025-01-05T23:23:39.456965,Boiler temp fluctuatwng in AFT_GALLEY,38-WATER,water_waste,malfunction,High,cabin_rear
FL3435,TAIL1140,AL2,2025-01-06T06:14:35.923232,Panel light flicker near R2,33-LIGHT,lighting,malfunction,High,door_area
FL1679,TAIL1040,AL2,2025-01-03T04:09:08.537575,Light panel near L1 unstable,33-LIGHT,lighting,malfunction,High,door_area
FL3096,TAIL1120,AL2,2025-01-07T06:44:30.339483,Panel light intermittent near R2,33-LIGHT,lighting,malfunction,High,door_area
FL4763,TAIL1216,AL2,2025-01-05T18:48:35.733078,Light panel ntar L1 unstable,33-LIGHT,lighting,malfunction,High,door_area
FL2908,TAIL1110,AL2,2025-01-04T02:45:55.067293,Cabin light flickering near row 27,33-LIGHT,lighting,malfunction,High,cabin_mid
FL3532,TAIL1146,AL2,2025-01-06T22:42:11.909990,Panel light intermittent neai c2,33-LIGHT,lighting,malfunction,High,cabin_mid
FL1933,TAIL1053,AL2,2025-01-09T07:26:39.222797,Panel light intermsttent qear R1,33-LIGHT,lighting,malfunction,High,door_area
FL4070,TAIL1177,AL2,2025-01-04T02:42:51.320466,Beobachtung: Galley oven overteating durilg service,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL6249,TAIL1298,AL2,2025-01-04T04:57:53.957419,Beobachtung: Galley equipment heat alarm in FWD_GALLEY,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL2392,TAIL1081,AL2,2025-01-05T10:19:08.233289,Beobachtung: Oven in MID_GALLEY syows error E2,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL3893,TAIL1167,AL2,2025-01-07T13:04:18.578584,Beobachtung: Gallvy oven overheating duriyg service,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL6068,TAIL1288,AL2,2025-01-07T21:47:47.279628,Beobachtung: Galley equipment heat alarm in AFT_GALLEY,38-GALLEY,galley,malfunction,Critical,cabin_rear
FL3518,TAIL1146,AL2,2025-01-03T02:00:00,Beobachtudg: Galley oven overheating during service,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL2425,TAIL1083,AL2,2025-01-04T14:26:52.493848,Beobachtung: Oven in MID_GALLEY shows error E2,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL4357,TAIL1193,AL2,2025-01-08T03:57:35.724266,Beobachtung: Light parel near L2 unstable,33-LIGHT,lighting,malfunction,Medium,door_area
FL4362,TAIL1193,AL2,2025-01-09T20:04:57.246375,Beobachtqng: Panel light flicker near L1,33-LIGHT,lighting,malfunction,Medium,door_area
FL3285,TAIL1131,AL2,2025-01-03T02:30:25.090893,Beobachtung: Panel light flicker near R1,33-LIGHT,lighting,malfunction,Medium,door_area
FL1254,TAIL1015,AL2,2025-01-04T05:56:02.226782,Beobachtung: Panel light flicker near R1,33-LIGHT,lighting,malfunction,Medium,door_area
FL3096,TAIL1120,AL2,2025-01-07T06:44:30.339483,Beobachtung: Cabin light flickering near Reihe 34,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL6004,TAIL1284,AL2,2025-01-06T18:13:22.771859,Beobachtung: Reading light flicker abrvh seat 23C,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL5323,TAIL1249,AL2,2025-01-05T10:56:49.277127,Beobachtung: wight panel near R1 ulstable,33-LIGHT,lighting,malfunction,Medium,door_area
FL2270,TAIL1074,AL2,2025-01-05T21:19:04.392020,Rattle noise near L2 during taxi,25-PANEL,panel,malfunction,High,door_area
FL4302,TAIL1190,AL2,2025-01-06T04:36:39.109127,Creaking panil near L2,25-PANEL,panel,malfunction,High,door_area
FL2395,TAIL1081,AL2,2025-01-06T12:02:29.985791,Rattle noise near R1 during taxi,25-PANEL,panel,malfunction,High,door_area
FL3432,TAIL1140,AL2,2025-01-05T00:11:10.276845,Rattle noise near L1 during xaxi,25-PANEL,panel,malfunction,High,door_area
FL3438,TAIL1140,AL2,2025-01-07T02:48:37.593076,Panel vibration heard near R1,25-PANEL,panel,malfunction,High,door_area
FL6083,TAIL1289,AL2,2025-01-05T20:07:58.147991,Panel fitment loose near R2,25-PANEL,panel,malfunction,High,door_area
FL6011,TAIL1285,AL2,2025-01-04T17:07:30.305624,Panel vibration seard near L1,25-PANEL,panel,malfunction,High,door_area
FL1199,TAIL1012,AL2,2025-01-03T23:03:04.917553,Panel makes creak sound at R1,25-PANEL,panel,malfunction,Medium,door_area
FL5997,TAIL1284,AL2,2025-01-04T12:46:55.158042,Panei makes creak sound at R2,25-PANEL,panel,malfunction,Medium,door_area
FL5330,TAIL1249,AL2,2025-01-07T10:47:48.179389,Rattle noise near R2 during taxi,25-PANEL,panel,malfunction,Medium,door_area
FL5979,TAIL1283,AL2,2025-01-07T12:46:59.097006,Panel vibration heard near R2,25-PANEL,panel,malfunction,Medium,door_area
FL5937,TAIL1281,AL2,2025-01-04T01:11:30.245470,Panel vibration heard near R2,25-PANEL,panel,malfunction,Medium,door_area
FL4364,TAIL1193,AL2,2025-01-10T06:22:56.235163,Rattle nfise near R1 during taxi,25-PANEL,panel,malfunction,Medium,door_area
FL4763,TAIL1216,AL2,2025-01-05T18:48:35.733078,Rattle noise near L2 during taxi,25-PANEL,panel,malfunction,Medium,door_area
FL2969,TAIL1113,AL2,2025-01-07T20:21:30.023992,Seat 15D cover misaligned,25-SEAT,seat,malfunction,Medium,cabin_mid
FL4748,TAIL1216,AL2,2025-01-01T19:45:20.626744,Seat 10B movement restricted,25-SEAT,seat,malfunction,Medium,cabin_mid
FL3617,TAIL1151,AL2,2025-01-06T12:19:49.751931,Seat 6C recline not working,25-SEAT,seat,malfunction,Medium,cabin_mid
FL5093,TAIL1235,AL2,2025-01-04T14:39:45.696405,Seat 35F cushiun loose,25-SEAT,seat,malfunction,Medium,cabin_mid
FL3100,TAIL1120,AL2,2025-01-08T05:54:14.745507,Seat 26E hard to adjust,25-SEAT,seat,malfunction,Medium,cabin_mid
FL1931,TAIL1053,AL2,2025-01-08T14:11:07.978813,Seat 33B jammed during taxi,25-SEAT,seat,malfunction,Medium,cabin_mid
FL1248,TAIL1015,AL2,2025-01-02T16:36:30.068258,Seat 32C recline not working,25-SEAT,seat,malfunction,Medium,cabin_mid
FL6036,TAIL1286,AL2,2025-01-07T16:33:48.539811,Galley sink leak at MID_GAbLEY,38-WATER,water_waste,malfunction,Low,cabin_mid
FL2231,TAIL1072,AL2,2025-01-05T16:27:00.300463,Moisture around sink area FWD_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_mid
FL5152,TAIL1238,AL2,2025-01-06T21:22:36.726459,Moizture around sink area FWD_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_mid
FL4072,TAIL1177,AL2,2025-01-04T21:41:11.058095,Galley sink leak at FWD_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_mid
FL3097,TAIL1120,AL2,2025-01-07T11:55:33.283386,Moisture aromnd sink area AFT_GALLEn,38-WATER,water_waste,malfunction,Low,cabin_rear
FL1855,TAIL1049,AL2,2025-01-07T18:28:58.659017,Galley sink leak at FWD_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_mid
FL6000,TAIL1284,AL2,2025-01-05T08:19:24.061836,Small leak detected in MID_GALLEY sink,38-WATER,water_waste,malfunction,Low,cabin_mid
FL3090,TAIL1120,AL2,2025-01-05T14:25:04.069686,Reading light in row 22 intermittcnt,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL5934,TAIL1281,AL2,2025-01-03T04:12:13.710567,Cabin light flickering near row 25,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL4071,TAIL1177,AL2,2025-01-04T14:15:11.848697,Reading light in row 18 intermittent,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL3601,TAIL1150,AL2,2025-01-04T04:03:03.366650,Reading light flicker above seat 20E,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL5546,TAIL1261,AL2,2025-01-07T03:44:22.746997,Cabin light flickering near row 3,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL4750,TAIL1216,AL2,2025-01-02T04:56:24.410355,Cabin light flicvering near row 22,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL1684,TAIL1040,AL2,2025-01-04T08:49:53.047253,Reading light flicker above seat 25E,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL4307,TAIL1190,AL2,2025-01-07T01:26:46.685265,Catering trolley lock jammed in FWD_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL2396,TAIL1081,AL2,2025-01-06T16:14:36.051059,Coffee flow irregular in MID_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL5278,TAIL1245,AL2,2025-01-07T04:10:59.252531,Catering trolley loek jammed ie AFT_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_rear
FL4376,TAIL1194,AL2,2025-01-05T07:27:36.271943,Coffee maker error in FWD_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL3915,TAIL1168,AL2,2025-01-08T17:02:40.516695,Trolley latch loose near FWD_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL1684,TAIL1040,AL2,2025-01-04T08:49:53.047253,Copfee maker yemperature low at MId_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_mid
FL5622,TAIL1265,AL2,2025-01-06T16:10:34.664320,Coffee maker temperature low at AFT_GALLEY,38-GALLEY,galley,malfunction,Medium,cabin_rear
FL3889,TAIL1167,AL2,2025-01-06T12:27:36.461044,Galley oven overheating during service,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL5983,TAIL1283,AL2,2025-01-08T09:39:02.267609,Oven in AFT_GALLEY shows error E2,38-GALLEY,galley,malfunction,Critical,cabin_rear
FL4840,TAIL1221,AL2,2025-01-03T15:56:47.712528,Galley oven overheating during service,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL5529,TAIL1260,AL2,2025-01-05T19:45:52.341815,Galley eqwipment heat alarm in FWD_GALLEY,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL1689,TAIL1040,AL2,2025-01-05T19:03:25.704131,Galley oven overheating during service,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL4470,TAIL1200,AL2,2025-01-04T09:16:44.660382,Galley oven overheating durikg service,38-GALLEY,galley,malfunction,Critical,cabin_mid
FL2973,TAIL1113,AL2,2025-01-08T22:56:14.791942,Galley equipment heat alarm in AFT_GALLEY,38-GALLEY,galley,malfunction,Critical,cabin_rear
FL4374,TAIL1194,AL2,2025-01-04T13:52:18.437751,Light panel near L1 unstable,33-LIGHT,lighting,malfunction,High,door_area
FL5458,TAIL1256,AL2,2025-01-06T23:15:57.063878,Panel ligth flicker near R2,33-LIGHT,lighting,malfunction,High,door_area
FL5627,TAIL1265,AL2,2025-01-08T13:02:09.985299,Light panel near L2 unstablo,33-LIGHT,lighting,malfunction,High,door_area
FL5740,TAIL1271,AL2,2025-01-04T05:04:12.023282,Panel ligth fhicker near R1,33-LIGHT,lighting,malfunction,High,door_area
FL4368,TAIL1194,AL2,2025-01-02T14:00:00,Panel ligth flicker near R1,33-LIGHT,lighting,malfunction,High,door_area
FL1939,TAIL1053,AL2,2025-01-11T11:41:59.597130,Panel ligtd flicker near L1,33-LIGHT,lighting,malfunction,High,door_area
FL4071,TAIL1177,AL2,2025-01-04T14:15:11.848697,Panel ligth flicker near L1,33-LIGHT,lighting,malfunction,High,door_area
FL2430,TAIL1083,AL2,2025-01-05T21:52:01.491535,Beobachtung: Boiler temp fluctuating in MID_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL3095,TAIL1120,AL2,2025-01-07T03:09:16.437354,Beobachtung: Boiler tejp fluctuatvng in pWd_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL5030,TAIL1231,AL2,2025-01-06T09:19:52.989654,Beobachtung: Boiler temp fluctugting in AFT_GALLEY,38-WATER,water_waste,malfunction,High,cabin_rear
FL1677,TAIL1040,AL2,2025-01-02T20:00:00,Beobachtung: Hot water inconsistent at MID_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL6079,TAIL1289,AL2,2025-01-04T11:50:46.702223,Beobachtcng: Hot water inconskstent at MID_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL3156,TAIL1124,AL2,2025-01-06T11:40:19.693710,Beobachturg: Water boiler tejp unstable at FWD_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL3610,TAIL1151,AL2,2025-01-04T04:57:30.484775,Beobachtung: Galley sink leak at AFT_GALLEY,38-WATER,water_waste,malfunction,High,cabin_rear
